scenario,N,tau0,finesse_nominal,finesse_nominal_ceiling,finesse_actual,finesse_actual_ceiling,finesse_scale,finesse_relative_error,rho_nominal,rho_actual,reflectivity_nominal,reflectivity_actual,reflectivity_abs_error,rho_crosses_1p00,rho_crosses_1p05,rho_crosses_1p10,math_optimal_branches,geometry_engineering_branches,geometry_warning_branches,w0_experimental_ok_branches,w0_high_risk_branches,final_engineering_branches,geometry_warning_branch_list,w0_experimental_ok_branch_list,w0_high_risk_branch_list,final_branch_list,max_final_platform_width_L_mm,mean_final_platform_width_L_mm
CURRENT_PLATFORM,30,3.000000000000,108.000000000000,108,113.400000000000,114,1.050000000000,0.050000000000,1.200000000000,1.260000000000,0.971331182323,0.972677449223,0.001346266900,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
CURRENT_PLATFORM,30,3.000000000000,108.000000000000,108,118.800000000000,119,1.100000000000,0.100000000000,1.200000000000,1.320000000000,0.971331182323,0.973902958593,0.002571776270,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,157.500000000000,158,141.750000000000,142,0.900000000000,-0.100000000000,1.050000000000,0.945000000000,0.980251321813,0.978081325432,-0.002169996380,no,no,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,157.500000000000,158,149.625000000000,150,0.950000000000,-0.050000000000,1.050000000000,0.997500000000,0.980251321813,0.979222826157,-0.001028495656,no,no,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,157.500000000000,158,154.350000000000,155,0.980000000000,-0.020000000000,1.050000000000,1.029000000000,0.980251321813,0.979852388556,-0.000398933256,yes,no,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,157.500000000000,158,157.500000000000,158,1.000000000000,0.000000000000,1.050000000000,1.050000000000,0.980251321813,0.980251321813,0.000000000000,yes,yes,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,157.500000000000,158,160.650000000000,161,1.020000000000,0.020000000000,1.050000000000,1.071000000000,0.980251321813,0.980634764381,0.000383442568,yes,yes,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,157.500000000000,158,165.375000000000,166,1.050000000000,0.050000000000,1.050000000000,1.102500000000,0.980251321813,0.981182800950,0.000931479137,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,157.500000000000,158,173.250000000000,174,1.100000000000,0.100000000000,1.050000000000,1.155000000000,0.980251321813,0.982030371890,0.001779050078,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,165.000000000000,165,148.500000000000,149,0.900000000000,-0.100000000000,1.100000000000,0.990000000000,0.981140441700,0.979067088134,-0.002073353566,no,no,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,165.000000000000,165,156.750000000000,157,0.950000000000,-0.050000000000,1.100000000000,1.045000000000,0.981140441700,0.980157777359,-0.000982664341,yes,no,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,165.000000000000,165,161.700000000000,162,0.980000000000,-0.020000000000,1.100000000000,1.078000000000,0.981140441700,0.980759291132,-0.000381150569,yes,yes,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,165.000000000000,165,165.000000000000,165,1.000000000000,0.000000000000,1.100000000000,1.100000000000,0.981140441700,0.981140441700,0.000000000000,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,165.000000000000,165,168.300000000000,169,1.020000000000,0.020000000000,1.100000000000,1.122000000000,0.981140441700,0.981506785378,0.000366343678,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,165.000000000000,165,173.250000000000,174,1.050000000000,0.050000000000,1.100000000000,1.155000000000,0.981140441700,0.982030371890,0.000889930190,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,165.000000000000,165,181.500000000000,182,1.100000000000,0.100000000000,1.100000000000,1.210000000000,0.981140441700,0.982840102962,0.001699661262,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,172.500000000000,173,155.250000000000,156,0.900000000000,-0.100000000000,1.150000000000,1.035000000000,0.981952954475,0.979968004588,-0.001984949888,yes,no,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,172.500000000000,173,163.875000000000,164,0.950000000000,-0.050000000000,1.150000000000,1.092500000000,0.981952954475,0.981012211970,-0.000940742505,yes,yes,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,172.500000000000,173,169.050000000000,170,0.980000000000,-0.020000000000,1.150000000000,1.127000000000,0.981952954475,0.981588069235,-0.000364885241,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,172.500000000000,173,172.500000000000,173,1.000000000000,0.000000000000,1.150000000000,1.150000000000,0.981952954475,0.981952954475,0.000000000000,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,172.500000000000,173,175.950000000000,176,1.020000000000,0.020000000000,1.150000000000,1.173000000000,0.981952954475,0.982303658836,0.000350704361,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,172.500000000000,173,181.125000000000,182,1.050000000000,0.050000000000,1.150000000000,1.207500000000,0.981952954475,0.982804883322,0.000851928847,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,172.500000000000,173,189.750000000000,190,1.100000000000,0.100000000000,1.150000000000,1.265000000000,0.981952954475,0.983580008250,0.001627053775,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,180.000000000000,180,162.000000000000,162,0.900000000000,-0.100000000000,1.200000000000,1.080000000000,0.982698351630,0.980794576600,-0.001903775031,yes,yes,no,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,180.000000000000,180,171.000000000000,171,0.950000000000,-0.050000000000,1.200000000000,1.140000000000,0.982698351630,0.981796101143,-0.000902250488,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,180.000000000000,180,176.400000000000,177,0.980000000000,-0.020000000000,1.200000000000,1.176000000000,0.982698351630,0.982348400582,-0.000349951048,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,180.000000000000,180,180.000000000000,180,1.000000000000,0.000000000000,1.200000000000,1.200000000000,0.982698351630,0.982698351630,0.000000000000,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,180.000000000000,180,183.600000000000,184,1.020000000000,0.020000000000,1.200000000000,1.224000000000,0.982698351630,0.983034697049,0.000336345419,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,180.000000000000,180,189.000000000000,189,1.050000000000,0.050000000000,1.200000000000,1.260000000000,0.982698351630,0.983515391065,0.000817039434,yes,yes,yes,10,7,7,0,10,0,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",-,0.000000000,0.000000000
CURRENT_PLATFORM,50,3.000000000000,180.000000000000,180,198.000000000000,198,1.100000000000,0.100000000000,1.200000000000,1.320000000000,0.982698351630,0.984258746108,0.001560394478,yes,yes,yes,10,7,7,0,10,1,"7,9,11,13,17,19,21",-,"1,3,7,9,11,13,17,19,21,23",17,0.114356021,0.114356021
CURRENT_PLATFORM,9,4.000000000000,37.800000000000,38,34.020000000000,35,0.900000000000,-0.100000000000,1.050000000000,0.945000000000,0.920271066136,0.911819994993,-0.008451071144,no,no,no,3,2,2,0,3,0,"2,4",-,"1,2,4",-,0.000000000,0.000000000
CURRENT_PLATFORM,9,4.000000000000,37.800000000000,38,35.910000000000,36,0.950000000000,-0.050000000000,1.050000000000,0.997500000000,0.920271066136,0.916257994751,-0.004013071386,no,no,no,3,2,2,0,3,0,"2,4",-,"1,2,4",-,0.000000000,0.000000000
CURRENT_PLATFORM,9,4.000000000000,37.800000000000,38,37.044000000000,38,0.980000000000,-0.020000000000,1.050000000000,1.029000000000,0.920271066136,0.918712850800,-0.001558215336,yes,no,no,3,2,2,0,3,1,"2,4",-,"1,2,4",2,0.109000920,0.109000920
CURRENT_PLATFORM,9,4.000000000000,37.800000000000,38,37.800000000000,38,1.000000000000,0.000000000000,1.050000000000,1.050000000000,0.920271066136,0.920271066136,0.000000000000,yes,yes,no,3,2,2,0,3,1,"2,4",-,"1,2,4",2,0.184183826,0.184183826
CURRENT_PLATFORM,9,4.000000000000,37.800000000000,38,38.556000000000,39,1.020000000000,0.020000000000,1.050000000000,1.071000000000,0.920271066136,0.921770716149,0.001499650013,yes,yes,no,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.256425185,0.190363331
CURRENT_PLATFORM,9,4.000000000000,37.800000000000,38,39.690000000000,40,1.050000000000,0.050000000000,1.050000000000,1.102500000000,0.920271066136,0.923917399767,0.003646333630,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.359637395,0.266158846
CURRENT_PLATFORM,9,4.000000000000,37.800000000000,38,41.580000000000,42,1.100000000000,0.100000000000,1.050000000000,1.155000000000,0.920271066136,0.927245033413,0.006973967276,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.519166938,0.382375136
CURRENT_PLATFORM,9,4.000000000000,39.600000000000,40,35.640000000000,36,0.900000000000,-0.100000000000,1.100000000000,0.990000000000,0.923751338026,0.915651515011,-0.008099823015,no,no,no,3,2,2,0,3,0,"2,4",-,"1,2,4",-,0.000000000,0.000000000
CURRENT_PLATFORM,9,4.000000000000,39.600000000000,40,37.620000000000,38,0.950000000000,-0.050000000000,1.100000000000,1.045000000000,0.923751338026,0.919905500951,-0.003845837075,yes,no,no,3,2,2,0,3,1,"2,4",-,"1,2,4",2,0.166556538,0.166556538
CURRENT_PLATFORM,9,4.000000000000,39.600000000000,40,38.808000000000,39,0.980000000000,-0.020000000000,1.100000000000,1.078000000000,0.923751338026,0.922258151586,-0.001493186441,yes,yes,no,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.279881495,0.207630582
CURRENT_PLATFORM,9,4.000000000000,39.600000000000,40,39.600000000000,40,1.000000000000,0.000000000000,1.100000000000,1.100000000000,0.923751338026,0.923751338026,0.000000000000,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.351661512,0.260318587
CURRENT_PLATFORM,9,4.000000000000,39.600000000000,40,40.392000000000,41,1.020000000000,0.020000000000,1.100000000000,1.122000000000,0.923751338026,0.925188290501,0.001436952475,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.420631433,0.310727099
CURRENT_PLATFORM,9,4.000000000000,39.600000000000,40,41.580000000000,42,1.050000000000,0.050000000000,1.100000000000,1.155000000000,0.923751338026,0.927245033413,0.003493695386,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.519166938,0.382375136
CURRENT_PLATFORM,9,4.000000000000,39.600000000000,40,43.560000000000,44,1.100000000000,0.100000000000,1.100000000000,1.210000000000,0.923751338026,0.930432802515,0.006681464488,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.671461908,0.492256703
CURRENT_PLATFORM,9,4.000000000000,41.400000000000,42,37.260000000000,38,0.900000000000,-0.100000000000,1.150000000000,1.035000000000,0.926940699914,0.919164229974,-0.007776469940,yes,no,no,3,2,2,0,3,1,"2,4",-,"1,2,4",2,0.130792282,0.130792282
CURRENT_PLATFORM,9,4.000000000000,41.400000000000,42,39.330000000000,40,0.950000000000,-0.050000000000,1.150000000000,1.092500000000,0.926940699914,0.923248778309,-0.003691921605,yes,yes,no,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.327515231,0.242620394
CURRENT_PLATFORM,9,4.000000000000,41.400000000000,42,40.572000000000,41,0.980000000000,-0.020000000000,1.150000000000,1.127000000000,0.926940699914,0.925507355310,-0.001433344604,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.435931464,0.321880705
CURRENT_PLATFORM,9,4.000000000000,41.400000000000,42,41.400000000000,42,1.000000000000,0.000000000000,1.150000000000,1.150000000000,0.926940699914,0.926940699914,0.000000000000,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.504600351,0.371810740
CURRENT_PLATFORM,9,4.000000000000,41.400000000000,42,42.228000000000,43,1.020000000000,0.020000000000,1.150000000000,1.173000000000,0.926940699914,0.928319965560,0.001379265646,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.570579577,0.419586023
CURRENT_PLATFORM,9,4.000000000000,41.400000000000,42,43.470000000000,44,1.050000000000,0.050000000000,1.150000000000,1.207500000000,0.926940699914,0.930293972071,0.003353272157,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.664840131,0.487500723
CURRENT_PLATFORM,9,4.000000000000,41.400000000000,42,45.540000000000,46,1.100000000000,0.100000000000,1.150000000000,1.265000000000,0.926940699914,0.933353117779,0.006412417865,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.810522934,0.591679026
CURRENT_PLATFORM,9,4.000000000000,43.200000000000,44,38.880000000000,39,0.900000000000,-0.100000000000,1.200000000000,1.080000000000,0.929874138355,0.922396306098,-0.007477832258,yes,yes,no,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.286527562,0.212518591
CURRENT_PLATFORM,9,4.000000000000,43.200000000000,44,41.040000000000,42,0.950000000000,-0.050000000000,1.200000000000,1.140000000000,0.929874138355,0.926324336182,-0.003549802173,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.475084325,0.350375134
CURRENT_PLATFORM,9,4.000000000000,43.200000000000,44,42.336000000000,43,0.980000000000,-0.020000000000,1.200000000000,1.176000000000,0.929874138355,0.928496042579,-0.001378095777,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.578995497,0.425665913
CURRENT_PLATFORM,9,4.000000000000,43.200000000000,44,43.200000000000,44,1.000000000000,0.000000000000,1.200000000000,1.200000000000,0.929874138355,0.929874138355,0.000000000000,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.644809378,0.473101973
CURRENT_PLATFORM,9,4.000000000000,43.200000000000,44,44.064000000000,45,1.020000000000,0.020000000000,1.200000000000,1.224000000000,0.929874138355,0.931200152845,0.001326014490,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.708044316,0.518495855
CURRENT_PLATFORM,9,4.000000000000,43.200000000000,44,45.360000000000,46,1.050000000000,0.050000000000,1.200000000000,1.260000000000,0.929874138355,0.933097798471,0.003223660115,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.798382463,0.583033847
CURRENT_PLATFORM,9,4.000000000000,43.200000000000,44,47.520000000000,48,1.100000000000,0.100000000000,1.200000000000,1.320000000000,0.929874138355,0.936038264079,0.006164125724,yes,yes,yes,3,2,2,0,3,2,"2,4",-,"1,2,4","2,4",0.937999115,0.682052689
CURRENT_PLATFORM,12,4.000000000000,50.400000000000,51,45.360000000000,46,0.900000000000,-0.100000000000,1.050000000000,0.945000000000,0.939579259038,0.933097798471,-0.006481460567,no,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,4.000000000000,50.400000000000,51,47.880000000000,48,0.950000000000,-0.050000000000,1.050000000000,0.997500000000,0.939579259038,0.936503408616,-0.003075850421,no,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,4.000000000000,50.400000000000,51,49.392000000000,50,0.980000000000,-0.020000000000,1.050000000000,1.029000000000,0.939579259038,0.938385365904,-0.001193893134,yes,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,4.000000000000,50.400000000000,51,50.400000000000,51,1.000000000000,0.000000000000,1.050000000000,1.050000000000,0.939579259038,0.939579259038,0.000000000000,yes,yes,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,4.000000000000,50.400000000000,51,51.408000000000,52,1.020000000000,0.020000000000,1.050000000000,1.071000000000,0.939579259038,0.940727785917,0.001148526879,yes,yes,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,4.000000000000,50.400000000000,51,52.920000000000,53,1.050000000000,0.050000000000,1.050000000000,1.102500000000,0.939579259038,0.942371011585,0.002791752547,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.104562656,0.104562656
CURRENT_PLATFORM,12,4.000000000000,50.400000000000,51,55.440000000000,56,1.100000000000,0.100000000000,1.050000000000,1.155000000000,0.939579259038,0.944916273243,0.005337014205,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.151090698,0.151090698
CURRENT_PLATFORM,12,4.000000000000,52.800000000000,53,47.520000000000,48,0.900000000000,-0.100000000000,1.100000000000,0.990000000000,0.942243931257,0.936038264079,-0.006205667177,no,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,4.000000000000,52.800000000000,53,50.160000000000,51,0.950000000000,-0.050000000000,1.100000000000,1.045000000000,0.942243931257,0.939299212694,-0.002944718563,yes,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,4.000000000000,52.800000000000,53,51.744000000000,52,0.980000000000,-0.020000000000,1.100000000000,1.078000000000,0.942243931257,0.941100990714,-0.001142940542,yes,yes,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,4.000000000000,52.800000000000,53,52.800000000000,53,1.000000000000,0.000000000000,1.100000000000,1.100000000000,0.942243931257,0.942243931257,0.000000000000,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.102238801,0.102238801
CURRENT_PLATFORM,12,4.000000000000,52.800000000000,53,53.856000000000,54,1.020000000000,0.020000000000,1.100000000000,1.122000000000,0.942243931257,0.943343377534,0.001099446277,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.122341340,0.122341340
CURRENT_PLATFORM,12,4.000000000000,52.800000000000,53,55.440000000000,56,1.050000000000,0.050000000000,1.100000000000,1.155000000000,0.942243931257,0.944916273243,0.002672341986,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.151090698,0.151090698
CURRENT_PLATFORM,12,4.000000000000,52.800000000000,53,58.080000000000,59,1.100000000000,0.100000000000,1.100000000000,1.210000000000,0.942243931257,0.947352344957,0.005108413700,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.195593940,0.195593940
CURRENT_PLATFORM,12,4.000000000000,55.200000000000,56,49.680000000000,50,0.900000000000,-0.100000000000,1.150000000000,1.035000000000,0.944683590777,0.938731263205,-0.005952327572,yes,no,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,4.000000000000,55.200000000000,56,52.440000000000,53,0.950000000000,-0.050000000000,1.150000000000,1.092500000000,0.944683590777,0.941859306674,-0.002824284103,yes,yes,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,4.000000000000,55.200000000000,56,54.096000000000,55,0.980000000000,-0.020000000000,1.150000000000,1.127000000000,0.944683590777,0.943587441699,-0.001096149079,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.126803103,0.126803103
CURRENT_PLATFORM,12,4.000000000000,55.200000000000,56,55.200000000000,56,1.000000000000,0.000000000000,1.150000000000,1.150000000000,0.944683590777,0.944683590777,0.000000000000,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.146838468,0.146838468
CURRENT_PLATFORM,12,4.000000000000,55.200000000000,56,56.304000000000,57,1.020000000000,0.020000000000,1.150000000000,1.173000000000,0.944683590777,0.945737970134,0.001054379357,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.166105000,0.166105000
CURRENT_PLATFORM,12,4.000000000000,55.200000000000,56,57.960000000000,58,1.050000000000,0.050000000000,1.150000000000,1.207500000000,0.944683590777,0.947246296524,0.002562705746,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.193657194,0.193657194
CURRENT_PLATFORM,12,4.000000000000,55.200000000000,56,60.720000000000,61,1.100000000000,0.100000000000,1.150000000000,1.265000000000,0.944683590777,0.949582143317,0.004898552539,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.236303680,0.236303680
CURRENT_PLATFORM,12,4.000000000000,57.600000000000,58,51.840000000000,52,0.900000000000,-0.100000000000,1.200000000000,1.080000000000,0.946925573258,0.941206759398,-0.005718813860,yes,yes,no,2,1,1,0,2,0,5,-,"1,5",-,0.000000000,0.000000000
CURRENT_PLATFORM,12,4.000000000000,57.600000000000,58,54.720000000000,55,0.950000000000,-0.050000000000,1.200000000000,1.140000000000,0.946925573258,0.944212280790,-0.002713292468,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.138224579,0.138224579
CURRENT_PLATFORM,12,4.000000000000,57.600000000000,58,56.448000000000,57,0.980000000000,-0.020000000000,1.200000000000,1.176000000000,0.946925573258,0.945872543081,-0.001053030177,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.168563652,0.168563652
CURRENT_PLATFORM,12,4.000000000000,57.600000000000,58,57.600000000000,58,1.000000000000,0.000000000000,1.200000000000,1.200000000000,0.946925573258,0.946925573258,0.000000000000,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.187799546,0.187799546
CURRENT_PLATFORM,12,4.000000000000,57.600000000000,58,58.752000000000,59,1.020000000000,0.020000000000,1.200000000000,1.224000000000,0.946925573258,0.947938427458,0.001012854200,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.206296485,0.206296485
CURRENT_PLATFORM,12,4.000000000000,57.600000000000,58,60.480000000000,61,1.050000000000,0.050000000000,1.200000000000,1.260000000000,0.946925573258,0.949387266718,0.002461693460,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.232746764,0.232746764
CURRENT_PLATFORM,12,4.000000000000,57.600000000000,58,63.360000000000,64,1.100000000000,0.100000000000,1.200000000000,1.320000000000,0.946925573258,0.951630795163,0.004705221905,yes,yes,yes,2,1,1,0,2,1,5,-,"1,5",5,0.273684551,0.273684551
CURRENT_PLATFORM,30,4.000000000000,126.000000000000,126,113.400000000000,114,0.900000000000,-0.100000000000,1.050000000000,0.945000000000,0.975375621621,0.972677449223,-0.002698172398,no,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
CURRENT_PLATFORM,30,4.000000000000,126.000000000000,126,119.700000000000,120,0.950000000000,-0.050000000000,1.050000000000,0.997500000000,0.975375621621,0.974096602116,-0.001279019505,no,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
CURRENT_PLATFORM,30,4.000000000000,126.000000000000,126,123.480000000000,124,0.980000000000,-0.020000000000,1.050000000000,1.029000000000,0.975375621621,0.974879474786,-0.000496146835,yes,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
CURRENT_PLATFORM,30,4.000000000000,126.000000000000,126,126.000000000000,126,1.000000000000,0.000000000000,1.050000000000,1.050000000000,0.975375621621,0.975375621621,0.000000000000,yes,yes,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
CURRENT_PLATFORM,30,4.000000000000,126.000000000000,126,128.520000000000,129,1.020000000000,0.020000000000,1.050000000000,1.071000000000,0.975375621621,0.975852551044,0.000476929424,yes,yes,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
CURRENT_PLATFORM,30,4.000000000000,126.000000000000,126,132.300000000000,133,1.050000000000,0.050000000000,1.050000000000,1.102500000000,0.975375621621,0.976534285825,0.001158664204,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
CURRENT_PLATFORM,30,4.000000000000,126.000000000000,126,138.600000000000,139,1.100000000000,0.100000000000,1.050000000000,1.155000000000,0.975375621621,0.977588818378,0.002213196758,yes,yes,yes,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
CURRENT_PLATFORM,30,4.000000000000,132.000000000000,132,118.800000000000,119,0.900000000000,-0.100000000000,1.100000000000,0.990000000000,0.976481589243,0.973902958593,-0.002578630649,no,no,no,4,3,3,0,4,0,"7,11,13",-,"1,7,11,13",-,0.000000000,0.000000000
