dataset_key,l,scan_direction,source,candidate_rank,fit_model,selected,branch_role,lambda_center_nm,lambda_center_err_nm,nu_center_ghz,nu_center_err_ghz,fwhm_nm,fwhm_err_nm,fwhm_ghz,fwhm_err_ghz,finesse_with_final_fsr,peak_power_uw,baseline_uw,amplitude_uw,prominence_uw,r_squared,residual_rms_uw,window_lambda_min_nm,window_lambda_max_nm,peak_index
0p98mm_final,5,Rising,raw,1,lorentz,True,raw_validation,794.9721641974351,2.6835667322779417e-08,377110.6354430105,1.2730025040370122e-05,0.0006466711227185614,1.301512937185013e-07,0.3067611282430717,6.173981843435253e-05,32.33586479593776,3.224667183588333,-0.006482239366907732,3.23114947623304,2.9770015970614665,0.9997879422435375,0.01379992857332179,794.9710022930004,794.9733141777037,12105
0p98mm_final,6,Falling,final,4,lorentz,True,selected,794.9884152831164,3.71434437827812e-08,377102.92657942185,1.761900058472776e-05,0.000648484031306862,1.8041281820745935e-07,0.3076085403820005,8.557885930230233e-05,32.246784680292045,3.437374138329043,-0.014936079483146143,3.4523103234362593,3.3375337297722507,0.9995950009819587,0.020379270714071387,794.9872765862133,794.9895884709167,196662
0p98mm_final,6,Falling,final,2,lorentz,False,candidate,794.9791588324075,7.865711601554145e-08,377107.31742994074,3.731188885625825e-05,0.0006474836709241475,3.815001413632184e-07,0.30714117157550586,0.00018096888869379216,32.295853781617694,1.2105117721884202,0.006739499121897877,1.2037723954399429,1.1084743665705257,0.9981843427412138,0.015058525371404846,794.9779686958454,794.980280198577,99187
0p98mm_final,6,Falling,final,4,lorentz,False,candidate,794.9884152831164,3.71434437827812e-08,377102.92657942185,1.761900058472776e-05,0.000648484031306862,1.8041281820745935e-07,0.3076085403820005,8.557885930230233e-05,32.246784680292045,3.437374138329043,-0.014936079483146143,3.4523103234362593,3.3375337297722507,0.9995950009819587,0.020379270714071387,794.9872765862133,794.9895884709167,196662
0p98mm_final,6,Falling,final,6,lorentz,False,candidate,794.9996999345921,9.464911778763427e-07,377097.5737785375,0.0004489555490515584,0.000524606514911561,1.8532265436170937e-06,0.24884014921998074,0.0008790534553880813,39.86248360086102,0.5671232237250687,0.0640902395396011,0.5030329841854676,0.5350676823926289,0.9907257003981472,0.014095204279518948,794.9985439922405,794.9996999345922,314652
0p98mm_final,6,Falling,raw,1,lorentz,True,raw_validation,794.9884152831164,3.714344378284078e-08,377102.92657942185,1.761900058475602e-05,0.0006484840313068532,1.804128182072402e-07,0.3076085403819963,8.55788593021984e-05,32.246784680292485,3.4373741383290652,-0.014936079483135302,3.4523103234362704,3.159558773546628,0.9995950009819587,0.02037927071407137,794.9872765862133,794.9895884709167,12102
0p98mm_final,6,Rising,final,4,lorentz,True,selected,794.9884215307204,4.0428533118523055e-08,377102.92361586954,1.9177283119596875e-05,0.0006373739212200636,1.9431509001035565e-07,0.3023384525095362,9.217340348742972e-05,32.80888118987914,3.4362452834297326,0.014967059021581495,3.421278436457991,3.3364303290494437,0.9995115586429388,0.02217450893459392,794.9872680873393,794.9895799720426,184560
0p98mm_final,6,Rising,final,2,lorentz,False,candidate,794.9791709186999,8.044629970725658e-08,377107.31169667194,3.816060713073796e-05,0.0006496728952159269,3.912913292155593e-07,0.3081796454037245,0.00018561344328075154,32.187026351213426,1.2532893266135552,0.0069274548785401725,1.2463618850586777,1.1543944723294552,0.9981066001840025,0.015919579801256644,794.9780223628923,794.9803339611167,87734
0p98mm_final,6,Rising,final,4,lorentz,False,candidate,794.9884215307204,4.0428533118523055e-08,377102.92361586954,1.9177283119596875e-05,0.0006373739212200636,1.9431509001035565e-07,0.3023384525095362,9.217340348742972e-05,32.80888118987914,3.4362452834297326,0.014967059021581495,3.421278436457991,3.3364303290494437,0.9995115586429388,0.02217450893459392,794.9872680873393,794.9895799720426,184560
0p98mm_final,6,Rising,final,6,lorentz,False,candidate,794.9996999345921,1.4429207102729724e-06,377097.5737785375,0.0006844303199655409,0.0004903505534412563,2.7649351659983244e-06,0.23259128779403834,0.0013115103601154935,42.6472825426763,0.5053640714234359,0.06222147107215255,0.44314260035128333,0.5202389399926958,0.9757788018179966,0.0200554319888639,794.9985439922405,794.9996999345922,302642
0p98mm_final,6,Rising,raw,1,lorentz,True,raw_validation,794.9884215307204,4.042853311851625e-08,377102.92361586954,1.917728311959365e-05,0.0006373739212200069,1.943150900107588e-07,0.30233845250950925,9.217340348762096e-05,32.808881189882065,3.4362452834323354,0.014967059020261386,3.4212784364619138,3.1475099692642177,0.9995115586429388,0.02217450893459393,794.9872680873393,794.9895799720426,12101
