k,k_rational_hint,L_over_R,s_min,limiting_mode_i,limiting_mode_j
0.20477900000000002,,0.35983785747887714,0.01361900000000002,1,40
0.2047795,,0.35983936529537836,0.013599500000000764,1,40
0.20478000000000002,,0.3598408731132628,0.013579999999999759,1,40
0.2047805,,0.3598423809325307,0.013560500000000503,1,40
0.20478100000000002,,0.3598438887531818,0.013540999999999498,1,40
0.2047815,,0.3598453965752162,0.013521500000000242,1,40
0.20478200000000002,,0.3598469043986339,0.013501999999999237,1,40
0.2047825,,0.3598484122234348,0.01348249999999998,1,40
0.20478300000000002,,0.3598499200496191,0.013462999999998976,1,40
0.2047835,,0.3598514278771863,0.01344349999999972,1,40
0.20478400000000002,,0.3598529357061371,0.013423999999998715,1,40
0.2047845,,0.35985444353647084,0.013404499999999459,1,40
0.20478500000000002,,0.35985595136818793,0.013384999999998454,1,40
0.2047855,,0.35985745920128803,0.013365499999999197,1,40
0.20478600000000002,,0.3598589670357714,0.013345999999999969,1,40
0.2047865,,0.3598604748716378,0.013326499999998936,1,40
0.204787,,0.35986198270888736,0.01330699999999968,1,40
0.2047875,,0.3598634905475201,0.013287499999998675,1,40
0.204788,,0.35986499838753583,0.01326799999999942,1,40
0.2047885,,0.3598665062289347,0.01324850000000019,1,40
0.204789,,0.3598680140717166,0.013229000000000934,1,40
0.2047895,,0.35986952191588156,0.01320949999999993,1,40
0.20479,,0.3598710297614295,0.013190000000000673,1,40
0.20479050000000001,,0.35987253760836047,0.013170499999999669,1,40
0.204791,,0.35987404545667445,0.013151000000000412,1,40
0.20479150000000002,,0.3598755533063716,0.013131499999999408,1,40
0.204792,,0.35987706115745155,0.013112000000000151,1,40
0.20479250000000002,,0.35987856900991444,0.013092499999999146,1,40
0.204793,,0.3598800768637602,0.01307299999999989,1,40
0.20479350000000002,,0.3598815847189891,0.013053499999998885,1,40
0.204794,,0.3598830925756007,0.01303399999999963,1,40
0.20479450000000002,,0.35988460043359555,0.013014499999998624,1,40
0.204795,,0.359886108292973,0.012994999999999368,1,40
0.20479550000000002,,0.3598876161537333,0.01297550000000014,1,40
0.204796,,0.3598891240158766,0.012955999999999107,1,40
0.20479650000000002,,0.35989063187940257,0.012936499999999879,1,40
0.204797,,0.3598921397443115,0.012916999999998846,1,40
0.20479750000000002,,0.35989364761060316,0.012897499999999618,1,40
0.204798,,0.3598951554782776,0.012878000000000361,1,40
0.20479850000000002,,0.359896663347335,0.012858499999999357,1,40
0.204799,,0.3598981712177749,0.0128390000000001,1,40
0.20479950000000002,,0.3598996790895978,0.012819499999999096,1,40
0.2048,,0.3599011869628032,0.01279999999999984,1,40
0.2048005,,0.35990269483739146,0.012780500000000583,1,40
0.204801,,0.3599042027133623,0.012760999999999578,1,40
0.2048015,,0.359905710590716,0.012741500000000322,1,40
0.204802,,0.35990721846945234,0.012721999999999317,1,40
0.2048025,,0.3599087263495712,0.012702500000000061,1,40
0.204803,,0.35991023423107293,0.012682999999999056,1,40
0.2048035,,0.3599117421139571,0.0126634999999998,1,40
0.204804,,0.35991324999822405,0.012643999999998795,1,40
0.2048045,,0.35991475788387345,0.012624499999999539,1,40
0.20480500000000001,,0.3599162657709056,0.01260500000000031,1,40
0.2048055,,0.35991777365932015,0.012585499999999278,1,40
0.20480600000000002,,0.3599192815491173,0.01256600000000005,1,40
0.2048065,,0.359920789440297,0.012546499999999017,1,40
0.20480700000000002,,0.35992229733285924,0.012526999999999788,1,40
0.2048075,,0.3599238052268039,0.012507500000000532,1,40
0.20480800000000002,,0.3599253131221312,0.012487999999999527,1,40
0.2048085,,0.3599268210188409,0.012468500000000271,1,40
0.20480900000000002,,0.3599283289169332,0.012448999999999266,1,40
0.2048095,,0.3599298368164078,0.01242950000000001,1,40
0.20481000000000002,,0.35993134471726496,0.012409999999999005,1,40
0.2048105,,0.3599328526195043,0.012390499999999749,1,40
0.20481100000000002,,0.3599343605231263,0.012370999999998744,1,40
0.2048115,,0.3599358684281307,0.012351499999999488,1,40
0.20481200000000002,,0.3599373763345173,0.012331999999998483,1,40
0.2048125,,0.35993888424228637,0.012312499999999227,1,40
0.20481300000000002,,0.3599403921514377,0.012292999999998222,1,40
0.2048135,,0.35994190006197146,0.012273499999998966,1,40
0.204814,,0.3599434079738874,0.01225399999999971,1,40
0.2048145,,0.35994491588718586,0.012234500000000481,1,40
0.204815,,0.3599464238018664,0.012214999999999449,1,40
0.2048155,,0.3599479317179294,0.01219550000000022,1,40
0.204816,,0.35994943963537446,0.012175999999999187,1,40
0.2048165,,0.3599509475542019,0.012156499999999959,1,40
0.204817,,0.35995245547441157,0.012137000000000703,1,40
0.2048175,,0.35995396339600344,0.012117499999999698,1,40
0.204818,,0.3599554713189774,0.012098000000000442,1,40
0.20481850000000001,,0.35995697924333386,0.012078499999999437,1,40
0.204819,,0.35995848716907214,0.01205900000000018,1,40
0.20481950000000002,,0.35995999509619275,0.012039499999999176,1,40
0.20482,,0.3599615030246953,0.01201999999999992,1,40
0.20482050000000002,,0.3599630109545802,0.012000499999998915,1,40
0.204821,,0.35996451888584713,0.011980999999999659,1,40
0.20482150000000002,,0.35996602681849627,0.011961499999998654,1,40
0.204822,,0.35996753475252735,0.011941999999999398,1,40
0.20482250000000002,,0.3599690426879405,0.011922499999998393,1,40
0.204823,,0.3599705506247357,0.011902999999999136,1,40
0.20482350000000002,,0.359972058562913,0.011883499999999908,1,40
0.204824,,0.35997356650247225,0.011864000000000652,1,40
0.20482450000000002,,0.3599750744434136,0.011844499999999647,1,40
0.204825,,0.35997658238573677,0.01182500000000039,1,40
0.20482550000000002,,0.35997809032944206,0.011805499999999386,1,40
0.204826,,0.35997959827452924,0.01178600000000013,1,40
0.20482650000000002,,0.35998110622099855,0.011766499999999125,1,40
0.204827,,0.3599826141688494,0.011746999999999869,1,40
0.2048275,,0.3599841221180825,0.011727500000000612,1,40
0.204828,,0.3599856300686975,0.011707999999999608,1,40
0.2048285,,0.3599871380206942,0.011688500000000351,1,40
0.204829,,0.359988645974073,0.011668999999999347,1,40
0.2048295,,0.3599901539288334,0.01164950000000009,1,40
0.20483,,0.3599916618849758,0.011629999999999086,1,40
0.2048305,,0.35999316984249985,0.01161049999999983,1,40
0.204831,,0.3599946778014059,0.011590999999998824,1,40
0.2048315,,0.35999618576169373,0.011571499999999568,1,40
0.20483200000000001,,0.3599976937233634,0.011551999999998563,1,40
0.2048325,,0.35999920168641475,0.011532499999999307,1,40
0.20483300000000002,,0.3600007096508478,0.011513000000000079,1,40
0.2048335,,0.36000221761666257,0.011493500000000823,1,40
0.20483400000000002,,0.3600037255838591,0.011473999999999818,1,40
0.2048345,,0.36000523355243746,0.011454500000000561,1,40
0.20483500000000002,,0.36000674152239753,0.011434999999999557,1,40
0.2048355,,0.36000824949373905,0.0114155000000003,1,40
0.20483600000000002,,0.36000975746646247,0.011395999999999296,1,40
0.2048365,,0.3600112654405673,0.01137650000000004,1,40
0.20483700000000002,,0.3600127734160539,0.011356999999999035,1,40
0.2048375,,0.3600142813929221,0.011337499999999778,1,40
0.20483800000000002,,0.36001578937117196,0.011317999999998773,1,40
0.2048385,,0.36001729735080334,0.011298499999999517,1,40
0.20483900000000002,,0.36001880533181635,0.011278999999998512,1,40
0.2048395,,0.3600203133142108,0.011259499999999256,1,40
0.20484000000000002,,0.3600218212979869,0.011240000000000028,1,40
0.2048405,,0.3600233292831445,0.011220499999998995,1,40
0.20484100000000002,,0.36002483726968354,0.011200999999999767,1,40
0.2048415,,0.36002634525760424,0.011181499999998734,1,40
0.20484200000000002,,0.3600278532469064,0.011161999999999506,1,40
0.2048425,,0.3600293612375899,0.01114250000000025,1,40
0.204843,,0.3600308692296549,0.011123000000000993,1,40
0.2048435,,0.3600323772231014,0.011103499999999988,1,40
0.204844,,0.3600338852179293,0.011084000000000732,1,40
0.2048445,,0.3600353932141385,0.011064499999999727,1,40
0.204845,,0.36003690121172915,0.011045000000000471,1,40
0.2048455,,0.3600384092107014,0.011025499999999466,1,40
0.204846,,0.36003991721105477,0.01100600000000021,1,40
0.20484650000000001,,0.36004142521278965,0.010986499999999205,1,40
0.204847,,0.36004293321590564,0.010966999999999949,1,40
0.20484750000000002,,0.3600444412204032,0.010947499999998944,1,40
0.204848,,0.3600459492262819,0.010927999999999688,1,40
0.20484850000000002,,0.36004745723354203,0.010908499999998683,1,40
0.204849,,0.3600489652421834,0.010888999999999427,1,40
0.20484950000000002,,0.3600504732522059,0.010869500000000198,1,40
0.20485,,0.3600519812636097,0.010849999999999166,1,40
0.20485050000000002,,0.36005348927639474,0.010830499999999937,1,40
0.204851,,0.36005499729056106,0.010810999999998905,1,40
0.20485150000000002,,0.36005650530610855,0.010791499999999676,1,40
0.204852,,0.36005801332303716,0.01077200000000042,1,40
0.20485250000000002,,0.36005952134134717,0.010752499999999415,1,40
0.204853,,0.360061029361038,0.010733000000000159,1,40
0.20485350000000002,,0.36006253738211025,0.010713499999999154,1,40
0.204854,,0.3600640454045633,0.010693999999999898,1,40
0.20485450000000002,,0.3600655534283979,0.010674499999998893,1,40
0.204855,,0.3600670614536134,0.010654999999999637,1,40
0.20485550000000002,,0.3600685694802098,0.010635499999998632,1,40
0.204856,,0.3600700775081876,0.010615999999999376,1,40
0.2048565,,0.36007158553754615,0.01059650000000012,1,40
0.204857,,0.36007309356828593,0.010576999999999115,1,40
0.2048575,,0.36007460160040666,0.010557499999999859,1,40
0.204858,,0.3600761096339084,0.010537999999998854,1,40
0.2048585,,0.3600776176687911,0.010518499999999598,1,40
0.204859,,0.36007912570505485,0.01049900000000037,1,40
0.2048595,,0.3600806337426995,0.010479499999999337,1,40
0.20486000000000001,,0.36008214178172515,0.010460000000000108,1,40
0.2048605,,0.36008364982213176,0.010440499999999076,1,40
0.20486100000000002,,0.36008515786391915,0.010420999999999847,1,40
0.2048615,,0.36008666590708766,0.01040150000000059,1,40
0.20486200000000002,,0.3600881739516369,0.010381999999999586,1,40
0.2048625,,0.36008968199756697,0.01036250000000033,1,40
0.20486300000000002,,0.36009119004487816,0.010342999999999325,1,40
0.2048635,,0.36009269809356986,0.010323500000000069,1,40
0.20486400000000002,,0.3600942061436427,0.010303999999999064,1,40
0.2048645,,0.3600957141950961,0.010284499999999808,1,40
0.20486500000000002,,0.3600972222479305,0.010264999999998803,1,40
0.2048655,,0.3600987303021455,0.010245499999999547,1,40
0.20486600000000002,,0.36010023835774146,0.010225999999998542,1,40
0.2048665,,0.3601017464147179,0.010206499999999286,1,40
0.20486700000000002,,0.3601032544730754,0.01018699999999828,1,40
0.2048675,,0.36010476253281337,0.010167499999999025,1,40
0.20486800000000002,,0.3601062705939323,0.010147999999999796,1,40
0.2048685,,0.3601077786564317,0.01012850000000054,1,40
0.20486900000000002,,0.36010928672031195,0.010108999999999535,1,40
0.2048695,,0.3601107947855726,0.010089500000000279,1,40
0.20487,,0.3601123028522142,0.010069999999999246,1,40
0.2048705,,0.36011381092023625,0.010050500000000018,1,40
0.204871,,0.360115318989639,0.010031000000000762,1,40
0.2048715,,0.3601168270604224,0.010011499999999757,1,40
0.204872,,0.36011833513258623,0.0099920000000005,1,40
0.2048725,,0.36011984320613094,0.009972499999999496,1,40
0.204873,,0.3601213512810559,0.00995300000000024,1,40
0.20487350000000001,,0.3601228593573616,0.009933499999999235,1,40
0.204874,,0.3601243674350476,0.009913999999999978,1,40
0.20487450000000001,,0.36012587551411435,0.009894499999998974,1,40
0.204875,,0.3601273835945616,0.009874999999999717,1,40
0.20487550000000002,,0.36012889167638923,0.009855499999998713,1,40
0.204876,,0.36013039975959743,0.009835999999999456,1,40
0.20487650000000002,,0.36013190784418597,0.009816499999998451,1,40
0.204877,,0.36013341593015497,0.009796999999999195,1,40
0.20487750000000002,,0.3601349240175044,0.009777499999999967,1,40
0.204878,,0.3601364321062343,0.00975800000000071,1,40
0.20487850000000002,,0.3601379401963447,0.009738499999999706,1,40
0.204879,,0.3601394482878353,0.00971900000000045,1,40
0.20487950000000002,,0.36014095638070637,0.009699499999999445,1,40
0.20488,,0.36014246447495774,0.009680000000000188,1,40
0.20488050000000002,,0.36014397257058944,0.009660499999999184,1,40
0.204881,,0.3601454806676014,0.009640999999999927,1,40
0.20488150000000002,,0.3601469887659938,0.009621499999998923,1,40
0.204882,,0.36014849686576644,0.009601999999999666,1,40
0.20488250000000002,,0.3601500049669194,0.009582499999998662,1,40
0.204883,,0.36015151306945253,0.009562999999999405,1,40
0.2048835,,0.3601530211733659,0.009543500000000149,1,40
0.204884,,0.36015452927865976,0.009523999999999144,1,40
0.2048845,,0.3601560373853335,0.009504499999999888,1,40
0.204885,,0.3601575454933877,0.009484999999998883,1,40
0.2048855,,0.360159053602822,0.009465499999999627,1,40
0.204886,,0.3601605617136364,0.009445999999998622,1,40
0.2048865,,0.3601620698258311,0.009426499999999366,1,40
0.204887,,0.36016357793940584,0.009407000000000137,1,40
0.2048875,,0.3601650860543607,0.009387500000000881,1,40
0.20488800000000001,,0.36016659417069574,0.009367999999999876,1,40
0.2048885,,0.36016810228841084,0.00934850000000062,1,40
0.20488900000000002,,0.3601696104075061,0.009328999999999615,1,40
0.2048895,,0.36017111852798134,0.00930950000000036,1,40
0.20489000000000002,,0.3601726266498367,0.009289999999999354,1,40
0.2048905,,0.3601741347730719,0.009270500000000098,1,40
0.20489100000000002,,0.36017564289768744,0.009250999999999093,1,40
0.2048915,,0.3601771510236828,0.009231499999999837,1,40
0.20489200000000002,,0.3601786591510582,0.009211999999998832,1,40
0.2048925,,0.3601801672798136,0.009192499999999576,1,40
0.20489300000000002,,0.36018167540994894,0.009172999999998571,1,40
0.2048935,,0.36018318354146417,0.009153499999999315,1,40
0.20489400000000002,,0.36018469167435946,0.009134000000000086,1,40
0.2048945,,0.3601861998086346,0.009114499999999054,1,40
0.20489500000000002,,0.3601877079442896,0.009094999999999825,1,40
0.2048955,,0.36018921608132454,0.009075499999998793,1,40
0.20489600000000002,,0.3601907242197395,0.009055999999999564,1,40
0.2048965,,0.36019223235953407,0.009036500000000308,1,40
0.204897,,0.3601937405007087,0.009017000000001052,1,40
0.2048975,,0.36019524864326297,0.008997500000000047,1,40
0.204898,,0.36019675678719726,0.008978000000000791,1,40
0.2048985,,0.3601982649325113,0.008958499999999786,1,40
0.204899,,0.3601997730792049,0.00893900000000053,1,40
0.2048995,,0.36020128122727857,0.008919499999999525,1,40
0.2049,,0.3602027893767319,0.008900000000000269,1,40
0.2049005,,0.360204297527565,0.008880499999999264,1,40
0.204901,,0.3602058056797777,0.008861000000000008,1,40
0.20490150000000001,,0.3602073138333703,0.008841499999999003,1,40
0.204902,,0.3602088219883424,0.008821999999999747,1,40
0.20490250000000002,,0.36021033014469434,0.008802499999998742,1,40
0.204903,,0.3602118383024258,0.008782999999999486,1,40
0.20490350000000002,,0.3602133464615371,0.008763500000000257,1,40
0.204904,,0.36021485462202785,0.008743999999999225,1,40
0.20490450000000002,,0.3602163627838984,0.008724499999999996,1,40
0.204905,,0.36021787094714847,0.008704999999998964,1,40
0.20490550000000002,,0.3602193791117782,0.008685499999999735,1,40
0.204906,,0.3602208872777874,0.008666000000000479,1,40
0.20490650000000002,,0.3602223954451762,0.008646499999999474,1,40
0.204907,,0.3602239036139446,0.008627000000000218,1,40
0.20490750000000002,,0.36022541178409256,0.008607499999999213,1,40
0.204908,,0.3602269199556199,0.008587999999999957,1,40
0.20490850000000002,,0.36022842812852685,0.008568499999998952,1,40
0.204909,,0.36022993630281325,0.008548999999999696,1,40
0.20490950000000002,,0.36023144447847916,0.008529499999998691,1,40
0.20491,,0.36023295265552446,0.008509999999999435,1,40
0.20491050000000002,,0.3602344608339492,0.00849049999999843,1,40
0.204911,,0.36023596901375343,0.008470999999999174,1,40
0.2049115,,0.36023747719493715,0.008451499999999917,1,40
0.204912,,0.36023898537750015,0.008431999999998913,1,40
0.2049125,,0.36024049356144255,0.008412499999999656,1,40
0.204913,,0.36024200174676435,0.008393000000000428,1,40
0.2049135,,0.36024350993346554,0.008373499999999395,1,40
0.204914,,0.360245018121546,0.008354000000000167,1,40
0.2049145,,0.3602465263110058,0.008334499999999134,1,40
0.204915,,0.3602480345018451,0.008314999999999906,1,40
0.2049155,,0.36024954269406334,0.00829550000000065,1,40
0.20491600000000001,,0.3602510508876612,0.008275999999999645,1,40
0.2049165,,0.3602525590826381,0.008256500000000389,1,40
0.20491700000000002,,0.3602540672789944,0.008236999999999384,1,40
0.2049175,,0.3602555754767297,0.008217500000000127,1,40
0.20491800000000002,,0.3602570836758445,0.008197999999999123,1,40
0.2049185,,0.3602585918763384,0.008178499999999866,1,40
0.20491900000000002,,0.36026010007821146,0.008158999999998862,1,40
0.2049195,,0.3602616082814638,0.008139499999999605,1,40
0.20492000000000002,,0.3602631164860952,0.0081199999999986,1,40
0.2049205,,0.36026462469210574,0.008100499999999344,1,40
0.20492100000000002,,0.36026613289949544,0.00808099999999834,1,40
0.2049215,,0.3602676411082643,0.008061499999999083,1,40
0.20492200000000002,,0.36026914931841225,0.008041999999999855,1,40
0.2049225,,0.36027065752993925,0.008022500000000599,1,40
0.20492300000000002,,0.3602721657428454,0.008002999999999594,1,40
